date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:33:42	139152/139152	---M-Z	200	added ('OK')	text/javascript	etag:%2221f90-66134f0f-180508;gz%22	https://hostafi.com/wp-content/plugins/hostim-core/assets/js/swiper-bundle.min.js?ver=3.7.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/js/swiper-bundle.min3088.js	(from https://hostafi.com/)
23:33:42	11513/11513	---M-Z	200	added ('OK')	text/javascript	etag:%222cf9-66134e9b-17fece;gz%22	https://hostafi.com/wp-content/plugins/contact-form-7/includes/swv/js/index.js?ver=5.9.3	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/contact-form-7/includes/swv/js/index7404.js	(from https://hostafi.com/)
23:33:42	13054/13054	---M-Z	200	added ('OK')	text/javascript	etag:%2232fe-66134e9b-17feb5;gz%22	https://hostafi.com/wp-content/plugins/contact-form-7/includes/js/index.js?ver=5.9.3	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/contact-form-7/includes/js/index7404.js	(from https://hostafi.com/)
23:33:43	4125/4125	---M-Z	200	added ('OK')	text/javascript	etag:%22101d-66134f0e-1804fe;gz%22	https://hostafi.com/wp-content/plugins/hostim-core/assets/js/custom.js?ver=1.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/js/custom5152.js	(from https://hostafi.com/)
23:33:43	66946/66946	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:43%20GMT	https://hostafi.com/terms-conditions/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/terms-conditions/index.html	(from https://hostafi.com/)
23:33:44	18594/18594	---M-Z	200	added ('OK')	text/javascript	etag:%2248a2-66134e27-17fd3b;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/popper.min.js?ver=2.9.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/popper.minab7d.js	(from https://hostafi.com/)
23:33:44	59177/59177	---M-Z	200	added ('OK')	text/javascript	etag:%22e729-66134e27-17fd36;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/bootstrap.min.js?ver=5.1.3	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/bootstrap.minbdeb.js	(from https://hostafi.com/)
23:33:44	66934/66934	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:44%20GMT	https://hostafi.com/privacy-policy/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/privacy-policy/index.html	(from https://hostafi.com/)
23:33:44	95799/95799	---M-Z	200	added ('OK')	text/javascript	etag:%2217637-66134e27-17fd34;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/bootstrap-slider.js?ver=1.0.1	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/bootstrap-sliderf269.js	(from https://hostafi.com/)
23:33:44	5520/5520	---M-Z	200	added ('OK')	text/javascript	etag:%221590-66134b79-17f43a;gz%22	https://hostafi.com/wp-includes/js/imagesloaded.min.js?ver=5.0.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-includes/js/imagesloaded.minbb93.js	(from https://hostafi.com/)
23:33:45	24138/24138	---M-Z	200	added ('OK')	text/javascript	etag:%225e4a-66134b79-17f43d;gz%22	https://hostafi.com/wp-includes/js/masonry.min.js?ver=4.2.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-includes/js/masonry.min3a05.js	(from https://hostafi.com/)
23:33:45	1819/1819	---M-Z	200	added ('OK')	text/javascript	etag:%2271b-66134c1e-17f879;gz%22	https://hostafi.com/wp-includes/js/jquery/jquery.masonry.min.js?ver=3.1.2b	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-includes/js/jquery/jquery.masonry.minef70.js	(from https://hostafi.com/)
23:33:45	2301/2301	---M-Z	200	added ('OK')	text/javascript	etag:%228fd-66134e27-17fd39;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/easing.min.js?ver=1.4.1	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/easing.min330a.js	(from https://hostafi.com/)
23:33:45	62297/62297	---M-Z	200	added ('OK')	text/javascript	etag:%22f359-66134e27-17fd3a;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/magnific-popup.js?ver=1.1.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/magnific-popupf488.js	(from https://hostafi.com/)
23:33:46	19258/19258	---M-Z	200	added ('OK')	text/javascript	etag:%224b3a-66134f0f-180509;gz%22	https://hostafi.com/wp-content/plugins/hostim-core/assets/js/waypoints.js?ver=3.7.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/js/waypoints3088.js	(from https://hostafi.com/)
23:33:46	1067/1067	---M-Z	200	added ('OK')	text/javascript	etag:%2242b-66134e27-17fd37;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/counterup.js?ver=1.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/counterup5152.js	(from https://hostafi.com/)
23:33:46	5118/5118	---M-Z	200	added ('OK')	text/javascript	etag:%2213fe-66134e27-17fd35;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/js/app.js?ver=6.6.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/js/app109c.js	(from https://hostafi.com/)
23:33:46	4997/4997	---M-Z	200	added ('OK')	text/javascript	etag:%221385-6627d532-23f543;gz%22	https://hostafi.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.21.1	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min1f75.js	(from https://hostafi.com/)
23:33:47	63265/63265	---M-Z	200	added ('OK')	text/javascript	etag:%22f721-6627d532-23f4c5;gz%22	https://hostafi.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.21.1	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/elementor/assets/js/frontend-modules.min1f75.js	(from https://hostafi.com/)
23:33:47	12198/12198	---M-Z	200	added ('OK')	text/javascript	etag:%222fa6-6627d532-23f5b5;gz%22	https://hostafi.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://hostafi.com/)
23:33:47	21464/21464	---M-Z	200	added ('OK')	text/javascript	etag:%2253d8-66972337-17f9ce;gz%22	https://hostafi.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.3	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-includes/js/jquery/ui/core.minb37e.js	(from https://hostafi.com/)
23:33:47	39972/39972	---M-Z	200	added ('OK')	text/javascript	etag:%229c24-6627d532-23f4c3;gz%22	https://hostafi.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.21.1	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/elementor/assets/js/frontend.min1f75.js	(from https://hostafi.com/)
23:33:47	25344/25344	---M-Z	200	added ('OK')	text/javascript	etag:%226300-66134f0e-1804ff;gz%22	https://hostafi.com/wp-content/plugins/hostim-core/assets/js/elementor.js?ver=3.7.0	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/js/elementor3088.js	(from https://hostafi.com/)
23:33:48	8745/8745	---M-Z	200	added ('OK')	text/javascript	etag:%222229-66134f1a-180564;gz%22	https://hostafi.com/wp-content/plugins/hostim-core/elementor/assets/js/tt_elementor_sections.js?ver=6.6.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/elementor/assets/js/tt_elementor_sections109c.js	(from https://hostafi.com/)
23:33:48	18833/18833	---M-Z	200	added ('OK')	text/javascript	etag:%224991-66134b7c-17f454;gz%22	https://hostafi.com/wp-includes/js/underscore.min.js?ver=1.13.4	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-includes/js/underscore.mind584.js	(from https://hostafi.com/)
23:33:48	1426/1426	---M-Z	200	added ('OK')	text/javascript	etag:%22592-66134b7f-17f473;gz%22	https://hostafi.com/wp-includes/js/wp-util.min.js?ver=6.6.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-includes/js/wp-util.min109c.js	(from https://hostafi.com/)
23:33:48	771/771	---M-Z	200	added ('OK')	text/javascript	etag:%22303-6627d56b-23fb42;gz%22	https://hostafi.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min.js?ver=1.8.8.2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/wpforms-lite/assets/js/integrations/elementor/frontend.min1529.js	(from https://hostafi.com/)
23:33:50	67252/67252	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:49%20GMT	https://hostafi.com/wp-content/plugins/hostim-core/assets/img/home_19/popular.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/img/home_19/popular.png	(from https://hostafi.com/wp-content/plugins/hostim-core/assets/css/custom.css?ver=6.6.2)
23:33:50	486/486	---M--	200	added ('OK')	image/png	etag:%221e6-66134f10-18050d;;;%22	https://hostafi.com/wp-content/plugins/hostim-core/assets/shapes/shape-img.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/shapes/shape-img.png	(from https://hostafi.com/wp-content/plugins/hostim-core/assets/css/custom.css?ver=6.6.2)
23:33:51	23940/23940	---M--	200	added ('OK')	font/woff2	etag:%225d84-66134e29-17fd44;;;%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-regular-400.woff2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-regular-400.woff2	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:51	105536/105536	---M--	200	added ('OK')	font/woff2	etag:%2219c40-66134e29-17fd41;;;%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-brands-400.woff2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-brands-400.woff2	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:51	60520/60520	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22ec68-66134e29-17fd43;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-regular-400.ttf	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-regular-400.ttf	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:52	4960/4960	---M--	200	added ('OK')	font/woff2	etag:%221360-66134e2a-17fd49;;;%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-v4compatibility.woff2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-v4compatibility.woff2	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:52	154228/154228	---M--	200	added ('OK')	font/woff2	etag:%2225a74-66134e2a-17fd47;;;%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-solid-900.woff2	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-solid-900.woff2	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:52	10556/10556	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22293c-66134e2a-17fd48;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-v4compatibility.ttf	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-v4compatibility.ttf	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:52	388460/388460	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%225ed6c-66134e29-17fd46;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-solid-900.ttf	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/webfonts/fa-solid-900.ttf	(from https://hostafi.com/wp-content/themes/hostim/assets/css/all.min.css?ver=6.6.2)
23:33:53	67264/67264	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:53%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/home2/shape/curve-line.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/home2/shape/curve-line.svg	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:54	67264/67264	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:54%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/shapes/title-shape-left.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/shapes/title-shape-left.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:56	67270/67270	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:55%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/shapes/title-shape-right.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/shapes/title-shape-right.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:56	6713/6713	---M--	200	added ('OK')	image/png	etag:%221a39-66134e33-17fd7d;;;%22	https://hostafi.com/wp-content/themes/hostim/assets/images/shape/badge.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/images/shape/badge.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:56	740/740	---M--	200	added ('OK')	image/png	etag:%222e4-66134e33-17fd7e;;;%22	https://hostafi.com/wp-content/themes/hostim/assets/images/shape/circle-double-half.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/images/shape/circle-double-half.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:57	67246/67246	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:57%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/shapes/gm-title-left.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/shapes/gm-title-left.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:58	67252/67252	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:58%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/shapes/gm-title-right.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/shapes/gm-title-right.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:33:59	67270/67270	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:33:59%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/shapes/about-title-shape.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/shapes/about-title-shape.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:34:01	67234/67234	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2023%20Sep%202024%2022:34:00%20GMT	https://hostafi.com/wp-content/themes/hostim/assets/img/shapes/gm-subtitle.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/img/shapes/gm-subtitle.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:34:01	1609/1609	---M-Z	200	added ('OK')	image/svg+xml	etag:%22649-66134e33-17fd7f;gz%22	https://hostafi.com/wp-content/themes/hostim/assets/images/shape/curve-line.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/themes/hostim/assets/images/shape/curve-line.svg	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:34:01	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2023%20Sep%202024%2022:34:01%20GMT	http://cdn1.iconfinder.com/data/icons/cc_mono_icon_set/blacks/16x16/br_down.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/cdn1.iconfinder.com/data/icons/cc_mono_icon_set/blacks/16x16/br_down.6f.delayed	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:34:01	214/214	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Aug%202024%2019:23:28%20GMT	https://cdn1.iconfinder.com/data/icons/cc_mono_icon_set/blacks/16x16/br_down.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/cdn1.iconfinder.com/data/icons/cc_mono_icon_set/blacks/16x16/96810.png	(from https://hostafi.com/wp-content/themes/hostim/assets/css/app.css?ver=3.7.0)
23:34:02	222023/222023	---M-Z	200	added ('OK')	image/svg+xml	etag:%2236347-66134f1e-18057c;gz%22	https://hostafi.com/wp-content/plugins/hostim-core/assets/vendors/feather/fonts/Feather.svg?sdxovp	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/plugins/hostim-core/assets/vendors/feather/fonts/Feather144f.svg	(from https://hostafi.com/wp-content/plugins/hostim-core/assets/vendors/feather/css/feather.css?ver=6.6.2)
23:34:02	9064/9064	---M--	200	added ('OK')	image/png	etag:%222368-66135177-1818b7;;;%22	https://hostafi.com/wp-content/uploads/2023/09/line-red-top.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2023/09/line-red-top.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:03	1339/1339	---M-Z	200	added ('OK')	image/svg+xml	etag:%2253b-66135178-1818b8;gz%22	https://hostafi.com/wp-content/uploads/2023/09/line-red.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2023/09/line-red.svg	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:03	6126/6126	---M--	200	added ('OK')	image/png	etag:%2217ee-66134fdb-18152f;;;%22	https://hostafi.com/wp-content/uploads/2022/07/mb-circle-left-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/mb-circle-left-1.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:03	7990/7990	---M--	200	added ('OK')	image/png	etag:%221f36-66134fdb-181530;;;%22	https://hostafi.com/wp-content/uploads/2022/07/mb-circle-right-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/mb-circle-right-1.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:04	4524/4524	---M-Z	200	added ('OK')	image/svg+xml	etag:%2211ac-66134fdf-181538;gz%22	https://hostafi.com/wp-content/uploads/2022/07/migrate-frame-1.svg	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/migrate-frame-1.svg	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:04	25841/25841	---M--	200	added ('OK')	image/png	etag:%2264f1-66134fe1-18153d;;;%22	https://hostafi.com/wp-content/uploads/2022/07/consult-bg-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/consult-bg-1.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:04	10691/10691	---M--	200	added ('OK')	image/png	etag:%2229c3-66134fe3-181542;;;%22	https://hostafi.com/wp-content/uploads/2022/07/service-shape-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/service-shape-1.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:05	40264/40264	---M--	200	added ('OK')	image/png	etag:%229d48-66134fe4-181544;;;%22	https://hostafi.com/wp-content/uploads/2022/07/box-shape-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/box-shape-1.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:05	271389/271389	---M--	200	added ('OK')	image/png	etag:%224241d-66134fdd-181534;;;%22	https://hostafi.com/wp-content/uploads/2022/07/about_shape-1.png	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/2022/07/about_shape-1.png	(from https://hostafi.com/wp-content/uploads/elementor/css/post-20.css?ver=1718743983)
23:34:05	15406/15406	---M-Z	200	added ('OK')	image/x-icon	etag:%223c2e-662096aa-1b94be;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/images/favicon.ico	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/images/favicon.ico	(from https://hostafi.com/billing/)
23:34:05	373150/373150	---M-Z	200	added ('OK')	text/css	etag:%225b19e-6614c4c0-1b94b8;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/css/application.min.css	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/css/application.min.css	(from https://hostafi.com/billing/)
23:34:05	9296/9296	---MCZ	200	added ('OK')	text/css	date:Mon,%2023%20Sep%202024%2022:34:05%20GMT	https://hostafi.com/billing/client/theme/theme.css?dir=	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/client/theme/theme1076.css	(from https://hostafi.com/billing/)
23:34:05	1399/1399	---M-Z	200	added ('OK')	text/css	etag:%22577-6614c4c0-1b94bb;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/css/rtl.css	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/css/rtl.css	(from https://hostafi.com/billing/)
23:34:06	59305/59305	---M-Z	200	added ('OK')	text/css	etag:%22e7a9-6614c4c1-1b94ba;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/css/font-awesome.min.css	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/css/font-awesome.min.css	(from https://hostafi.com/billing/)
23:34:06	26702/26702	---M-Z	200	added ('OK')	text/css	etag:%22684e-6614c4c0-1b94b9;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/css/font-awesome-shims.min.css	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/css/font-awesome-shims.min.css	(from https://hostafi.com/billing/)
23:34:06	87533/87533	---M-Z	200	added ('OK')	text/javascript	etag:%22155ed-6614c4c2-1b94c7;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/javascript/jquery.min.js	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/javascript/jquery.min.js	(from https://hostafi.com/billing/)
23:34:06	13620/13620	---M-Z	200	added ('OK')	text/javascript	etag:%223534-6614c4c2-1b94c6;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/javascript/jquery-migrate.min.js	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/javascript/jquery-migrate.min.js	(from https://hostafi.com/billing/)
23:34:06	316/316	---M-Z	200	added ('OK')	text/javascript	etag:%2213c-6614c4cc-1b9505;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/javascript/history/history.adapter.jquery.js	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/javascript/history/history.adapter.jquery.js	(from https://hostafi.com/billing/)
23:34:07	14254/14254	---M-Z	200	added ('OK')	text/javascript	etag:%2237ae-6614c4cc-1b9506;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/javascript/history/history.js	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/javascript/history/history.js	(from https://hostafi.com/billing/)
23:34:07	733/733	---M-Z	200	added ('OK')	text/css	etag:%222dd-6614c80e-1bad0f;gz%22	https://hostafi.com/billing/plugins/cms/views/default/css/styles.css	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/plugins/cms/views/default/css/styles.css	(from https://hostafi.com/billing/)
23:34:07	218082/218082	---M-Z	200	added ('OK')	text/javascript	etag:%22353e2-6614c4c2-1b94c5;gz%22	https://hostafi.com/billing/app/views/client/bootstrap/javascript/app.min.js?v=9a5801659d4417274e768b19c8074050507d876b5875f8e53c2de068aa3de1b6	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/app/views/client/bootstrap/javascript/app.minb70c.js	(from https://hostafi.com/billing/)
23:34:08	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2023%20Sep%202024%2022:34:08%20GMT	https://hostafi.com/billing/order/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/index.html	(from https://hostafi.com/billing/)
23:34:08	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2023%20Sep%202024%2022:34:08%20GMT	https://hostafi.com/billing/order/orders/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/order/orders/index.html	(from https://hostafi.com/billing/)
23:34:08	57243/57243	---M-Z	200	added ('OK')	text/css	etag:%22df9b-66729905-17e932;gz%22	https://hostafi.com/wp-content/uploads/elementor/css/post-12939.css?ver=1718786309	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/wp-content/uploads/elementor/css/post-12939f92b.css	(from https://hostafi.com/shared-hosting/)
23:34:08	0/0	---M--	302	error ('Found')	text/html	date:Mon,%2023%20Sep%202024%2022:34:08%20GMT	https://hostafi.com/billing/plugin/support_manager/client_main/	C:/Users/aoudi/Videos/ademsuit/https___hostafi.com_/hostafi.com/billing/plugin/support_manager/client_main/index.html	(from https://hostafi.com/billing/)
